Date,Username,Role,Txn_amount,Approver
20/11/2022,pedi80,staff1,910,None
20/11/2022,mpbs19,staff1,1930,None
20/11/2022,qxdm42,staff2,2920,gdgx75
20/11/2022,zwtr33,staff1,1920,None
20/11/2022,qtez25,staff2,1010,None
20/11/2022,xmdf21,staff2,1230,None
20/11/2022,bjyo51,staff1,80,None
20/11/2022,pedi80,staff1,190,None
21/11/2022,xqmh50,staff2,2300,dkhi21
21/11/2022,wslg61,staff1,900,None
21/11/2022,mpsc55,supervisor,4470,sezj17
21/11/2022,pedi80,staff1,140,None
21/11/2022,dkhi21,supervisor,5000,hxmk48
21/11/2022,bjyo51,staff1,1330,None
21/11/2022,okbq74,staff2,1410,None
21/11/2022,mxxg13,staff2,220,None
21/11/2022,rofb82,staff2,2750,zfvu73
21/11/2022,lumu70,supervisor,4280,rixd63
21/11/2022,wslg61,staff1,750,None
21/11/2022,ijfu90,staff1,2880,lumu70
21/11/2022,zwtr33,staff1,2560,gdgx75
21/11/2022,zwtr33,staff1,670,None
21/11/2022,cpzx65,staff2,2970,lumu70
21/11/2022,hsyd53,staff1,1160,None
21/11/2022,ijfu90,staff1,2110,dkhi21
21/11/2022,mpbs19,staff1,2120,zfvu73
21/11/2022,jref66,staff1,2150,gdgx75
21/11/2022,mxxg13,staff2,1100,None
21/11/2022,rofb82,staff2,3460,gdgx75
21/11/2022,hsyd53,staff1,1320,None
21/11/2022,lumu70,supervisor,5320,cicu11
21/11/2022,lumu70,supervisor,5990,yvyl18
21/11/2022,okbq74,staff2,1510,None
21/11/2022,zfvu73,supervisor,4320,sezj17
21/11/2022,jref66,staff1,1300,None
21/11/2022,rofb82,staff2,660,None
21/11/2022,mxxg13,staff2,2580,wzfl77
21/11/2022,hsyd53,staff1,2370,zfvu73
21/11/2022,xqmh50,staff2,2100,dkhi21
21/11/2022,cpzx65,staff2,2670,lumu70
21/11/2022,cpzx65,staff2,1470,None
21/11/2022,jref66,staff1,170,None
21/11/2022,hsyd53,staff1,1210,None
21/11/2022,rofb82,staff2,1150,None
21/11/2022,hsyd53,staff1,3040,mpsc55
21/11/2022,vfsx38,staff1,1300,None
21/11/2022,mpbs19,staff1,190,None
21/11/2022,vfsx38,staff1,2600,dkhi21
21/11/2022,xqmh50,staff2,3270,lumu70
21/11/2022,ijfu90,staff1,2150,mpsc55
21/11/2022,ijfu90,staff1,30,None
21/11/2022,xqmh50,staff2,3000,wzfl77
21/11/2022,wslg61,staff1,1000,None
22/11/2022,jref66,staff1,2840,mpsc55
22/11/2022,bjyo51,staff1,2160,wzfl77
22/11/2022,lumu70,supervisor,5220,gzfk26
22/11/2022,dkhi21,supervisor,4460,sezj17
22/11/2022,vfsx38,staff1,1990,None
22/11/2022,qxdm42,staff2,1020,None
22/11/2022,hsyd53,staff1,1960,None
22/11/2022,qtez25,staff2,3040,lumu70
22/11/2022,pedi80,staff1,3700,zfvu73
22/11/2022,mxxg13,staff2,1170,None
22/11/2022,uxmh41,staff2,2200,wzfl77
22/11/2022,gxej23,staff2,2590,wzfl77
22/11/2022,hsyd53,staff1,440,None
22/11/2022,efqu33,staff2,1170,None
22/11/2022,xmdf21,staff2,620,None
22/11/2022,vfsx38,staff1,2320,dkhi21
22/11/2022,qtez25,staff2,1890,None
22/11/2022,bnhh94,staff1,250,None
22/11/2022,zwtr33,staff1,2200,zfvu73
22/11/2022,bnhh94,staff1,1990,None
22/11/2022,gxej23,staff2,1670,None
22/11/2022,mxxg13,staff2,2120,dkhi21
22/11/2022,czmw12,staff2,970,None
22/11/2022,mpsc55,supervisor,4750,hxmk48
22/11/2022,strx47,staff1,3920,wzfl77
22/11/2022,qtez25,staff2,90,None
22/11/2022,wslg61,staff1,1700,None
22/11/2022,mxxg13,staff2,1010,None
22/11/2022,czmw12,staff2,1000,None
22/11/2022,bjyo51,staff1,40,None
22/11/2022,hsyd53,staff1,600,None
22/11/2022,uxmh41,staff2,3270,wzfl77
22/11/2022,okbq74,staff2,710,None
22/11/2022,zwtr33,staff1,300,None
22/11/2022,cpzx65,staff2,2700,zfvu73
22/11/2022,gxej23,staff2,2890,gdgx75
22/11/2022,wzfl77,supervisor,4450,sezj17
22/11/2022,mpsc55,supervisor,4000,gzfk26
22/11/2022,mxxg13,staff2,300,None
22/11/2022,vfsx38,staff1,2810,lumu70
22/11/2022,qxdm42,staff2,3550,zfvu73
22/11/2022,xmdf21,staff2,300,None
22/11/2022,zwtr33,staff1,1430,None
22/11/2022,lumu70,supervisor,5370,yvyl18
22/11/2022,mxxg13,staff2,110,None
22/11/2022,xmdf21,staff2,1030,None
22/11/2022,jref66,staff1,1230,None
22/11/2022,czmw12,staff2,1570,None
22/11/2022,wslg61,staff1,2390,mpsc55
22/11/2022,lumu70,supervisor,5800,sezj17
22/11/2022,xmdf21,staff2,650,None
22/11/2022,wzfl77,supervisor,5310,uiqh99
22/11/2022,bjyo51,staff1,1450,None
22/11/2022,mpbs19,staff1,330,None
22/11/2022,gdgx75,supervisor,4910,dvgc74
22/11/2022,zfvu73,supervisor,5040,yvyl18
22/11/2022,wslg61,staff1,1630,None
22/11/2022,vfsx38,staff1,2010,dkhi21
22/11/2022,dkhi21,supervisor,4260,dvgc74
22/11/2022,mpsc55,supervisor,5720,rixd63
22/11/2022,gtbn39,staff1,1480,None
22/11/2022,mpsc55,supervisor,5520,rixd63
23/11/2022,qhti95,staff1,750,None
23/11/2022,bjyo51,staff1,2220,mpsc55
23/11/2022,jref66,staff1,2830,wzfl77
23/11/2022,mpbs19,staff1,720,None
23/11/2022,lumu70,supervisor,4460,sezj17
23/11/2022,gxej23,staff2,3620,lumu70
23/11/2022,mpsc55,supervisor,5680,gzfk26
23/11/2022,qtez25,staff2,1420,None
23/11/2022,bnhh94,staff1,3310,dkhi21
23/11/2022,efqu33,staff2,3310,mpsc55
23/11/2022,qhti95,staff1,2300,lumu70
23/11/2022,lumu70,supervisor,4760,dvgc74
23/11/2022,vfsx38,staff1,2630,dkhi21
23/11/2022,okbq74,staff2,3010,dkhi21
23/11/2022,mxxg13,staff2,1560,None
23/11/2022,ijfu90,staff1,1940,None
23/11/2022,vfsx38,staff1,900,None
23/11/2022,pedi80,staff1,490,None
23/11/2022,xmdf21,staff2,1260,None
23/11/2022,dkhi21,supervisor,4610,hxmk48
23/11/2022,vfsx38,staff1,3700,wzfl77
23/11/2022,bjyo51,staff1,1000,None
23/11/2022,dkhi21,supervisor,4350,cicu11
23/11/2022,vfsx38,staff1,1690,None
23/11/2022,mxxg13,staff2,1140,None
23/11/2022,njso24,supervisor,4970,nsoz88
23/11/2022,vfsx38,staff1,2500,gdgx75
23/11/2022,efqu33,staff2,3180,dkhi21
23/11/2022,bjyo51,staff1,1530,None
23/11/2022,mpsc55,supervisor,5850,hxmk48
23/11/2022,wslg61,staff1,30,None
23/11/2022,cpzx65,staff2,2650,zfvu73
23/11/2022,vfsx38,staff1,2790,zfvu73
23/11/2022,efqu33,staff2,1760,None
23/11/2022,ijfu90,staff1,2940,lumu70
23/11/2022,qtez25,staff2,2460,dkhi21
23/11/2022,mpbs19,staff1,1130,None
23/11/2022,bnhh94,staff1,850,None
23/11/2022,zfvu73,supervisor,5020,sezj17
23/11/2022,gtbn39,staff1,2550,mpsc55
23/11/2022,pedi80,staff1,80,None
23/11/2022,rofb82,staff2,1270,None
23/11/2022,xqmh50,staff2,1950,None
23/11/2022,mxxg13,staff2,3500,gdgx75
23/11/2022,uxmh41,staff2,890,None
23/11/2022,efqu33,staff2,960,None
23/11/2022,xmdf21,staff2,3090,lumu70
23/11/2022,pedi80,staff1,1120,None
24/11/2022,bnhh94,staff1,1490,None
24/11/2022,gtbn39,staff1,1620,None
24/11/2022,wslg61,staff1,1400,None
24/11/2022,qtez25,staff2,1380,None
24/11/2022,wslg61,staff1,1980,None
24/11/2022,okbq74,staff2,750,None
24/11/2022,uxmh41,staff2,2680,wzfl77
24/11/2022,jref66,staff1,1140,None
24/11/2022,uxmh41,staff2,1730,None
24/11/2022,mpbs19,staff1,3830,lumu70
24/11/2022,qxdm42,staff2,1300,None
24/11/2022,bnhh94,staff1,870,None
24/11/2022,bjyo51,staff1,1780,None
24/11/2022,efqu33,staff2,2730,mpsc55
24/11/2022,qxdm42,staff2,1520,None
24/11/2022,wslg61,staff1,1920,None
24/11/2022,xqmh50,staff2,1580,None
24/11/2022,bnhh94,staff1,930,None
24/11/2022,ijfu90,staff1,330,None
24/11/2022,qtez25,staff2,3390,zfvu73
24/11/2022,zwtr33,staff1,1600,None
24/11/2022,bjyo51,staff1,2440,mpsc55
24/11/2022,zfvu73,supervisor,4170,gzfk26
24/11/2022,hsyd53,staff1,760,None
24/11/2022,bnhh94,staff1,180,None
24/11/2022,dkhi21,supervisor,5880,cicu11
24/11/2022,bnhh94,staff1,950,None
24/11/2022,mpbs19,staff1,2160,dkhi21
24/11/2022,rofb82,staff2,1720,None
24/11/2022,gdgx75,supervisor,4970,dvgc74
24/11/2022,efqu33,staff2,2020,zfvu73
24/11/2022,jref66,staff1,1580,None
24/11/2022,zwtr33,staff1,1150,None
24/11/2022,strx47,staff1,660,None
24/11/2022,zwtr33,staff1,300,None
24/11/2022,zfvu73,supervisor,5770,yvyl18
24/11/2022,gtbn39,staff1,580,None
24/11/2022,wzfl77,supervisor,5830,yvyl18
24/11/2022,dkhi21,supervisor,5910,gzfk26
24/11/2022,xmdf21,staff2,890,None
24/11/2022,pedi80,staff1,2420,lumu70
24/11/2022,bjyo51,staff1,3780,dkhi21
24/11/2022,wslg61,staff1,360,None
24/11/2022,cpzx65,staff2,560,None
24/11/2022,hsyd53,staff1,590,None
24/11/2022,bnhh94,staff1,1270,None
24/11/2022,hsyd53,staff1,1820,None
24/11/2022,qtez25,staff2,3620,gdgx75
24/11/2022,gdgx75,supervisor,4180,dvgc74
24/11/2022,rofb82,staff2,2550,wzfl77
24/11/2022,mxxg13,staff2,910,None
25/11/2022,bnhh94,staff1,1950,None
25/11/2022,uxmh41,staff2,1720,None
25/11/2022,zfvu73,supervisor,6080,yvyl18
25/11/2022,pedi80,staff1,190,None
25/11/2022,cpzx65,staff2,1800,None
25/11/2022,xqmh50,staff2,2620,zfvu73
25/11/2022,mpbs19,staff1,2070,wzfl77
25/11/2022,ijfu90,staff1,1290,None
25/11/2022,mpbs19,staff1,3090,gdgx75
25/11/2022,efqu33,staff2,3960,dkhi21
25/11/2022,hsyd53,staff1,2180,dkhi21
25/11/2022,qtez25,staff2,2050,wzfl77
25/11/2022,pedi80,staff1,560,None
25/11/2022,zwtr33,staff1,1460,None
25/11/2022,vfsx38,staff1,610,None
25/11/2022,wzfl77,supervisor,5580,uiqh99
25/11/2022,mpsc55,supervisor,4820,uiqh99
25/11/2022,dkhi21,supervisor,6080,dvgc74
25/11/2022,gdgx75,supervisor,5560,gzfk26
25/11/2022,okbq74,staff2,1900,None
25/11/2022,vfsx38,staff1,2360,gdgx75
25/11/2022,pedi80,staff1,2150,mpsc55
25/11/2022,mpbs19,staff1,2900,wzfl77
25/11/2022,bjyo51,staff1,90,None
25/11/2022,hsyd53,staff1,2320,dkhi21
25/11/2022,zfvu73,supervisor,5520,yvyl18
25/11/2022,qtez25,staff2,2960,mpsc55
25/11/2022,jref66,staff1,700,None
25/11/2022,dkhi21,supervisor,5730,dvgc74
25/11/2022,pedi80,staff1,3120,gdgx75
25/11/2022,gtbn39,staff1,2720,zfvu73
25/11/2022,hsyd53,staff1,2020,gdgx75
25/11/2022,rofb82,staff2,620,None
25/11/2022,wzfl77,supervisor,5980,uiqh99
25/11/2022,mpbs19,staff1,3560,gdgx75
25/11/2022,xmdf21,staff2,3330,lumu70
25/11/2022,ijfu90,staff1,3170,lumu70
25/11/2022,xmdf21,staff2,1020,None
25/11/2022,vfsx38,staff1,490,None
25/11/2022,mpbs19,staff1,550,None
25/11/2022,rofb82,staff2,100,None
25/11/2022,okbq74,staff2,1060,None
25/11/2022,dkhi21,supervisor,4640,sezj17
26/11/2022,hsyd53,staff1,1650,None
26/11/2022,okbq74,staff2,3480,dkhi21
26/11/2022,bjyo51,staff1,2210,lumu70
26/11/2022,vfsx38,staff1,970,None
26/11/2022,vfsx38,staff1,530,None
26/11/2022,efqu33,staff2,1400,None
26/11/2022,czmw12,staff2,1810,None
26/11/2022,qxdm42,staff2,2760,gdgx75
26/11/2022,efqu33,staff2,1870,None
26/11/2022,mpsc55,supervisor,4870,yvyl18
26/11/2022,qtez25,staff2,1550,None
26/11/2022,lumu70,supervisor,4740,sezj17
26/11/2022,strx47,staff1,2890,wzfl77
26/11/2022,cpzx65,staff2,1420,None
26/11/2022,zfvu73,supervisor,4870,sezj17
26/11/2022,efqu33,staff2,800,None
26/11/2022,hsyd53,staff1,60,None
26/11/2022,xqmh50,staff2,1260,None
26/11/2022,qtez25,staff2,3450,dkhi21
26/11/2022,uxmh41,staff2,250,None
26/11/2022,gdgx75,supervisor,5630,uiqh99
26/11/2022,bjyo51,staff1,1580,None
26/11/2022,xqmh50,staff2,1740,None
26/11/2022,efqu33,staff2,1170,None
26/11/2022,mpbs19,staff1,1500,None
26/11/2022,qxdm42,staff2,700,None
26/11/2022,mpbs19,staff1,420,None
26/11/2022,pedi80,staff1,370,None
26/11/2022,efqu33,staff2,270,None
26/11/2022,gxej23,staff2,2540,mpsc55
26/11/2022,okbq74,staff2,2680,lumu70
26/11/2022,dkhi21,supervisor,4580,dvgc74
26/11/2022,wzfl77,supervisor,5150,rixd63
26/11/2022,efqu33,staff2,1440,None
26/11/2022,dkhi21,supervisor,4910,sezj17
26/11/2022,zfvu73,supervisor,6060,cicu11
26/11/2022,gxej23,staff2,3020,lumu70
26/11/2022,zfvu73,supervisor,4770,yvyl18
26/11/2022,qhti95,staff1,100,None
26/11/2022,mpsc55,supervisor,5810,dvgc74
26/11/2022,jref66,staff1,1480,None
26/11/2022,xmdf21,staff2,160,None
26/11/2022,mpsc55,supervisor,5490,rixd63
26/11/2022,bnhh94,staff1,1410,None
26/11/2022,qxdm42,staff2,2180,lumu70
26/11/2022,uxmh41,staff2,1710,None
26/11/2022,mgff52,staff2,715,None
26/11/2022,bjyo51,staff1,710,None
26/11/2022,okbq74,staff2,910,None
26/11/2022,uxmh41,staff2,1920,None
26/11/2022,czmw12,staff2,2080,dkhi21
26/11/2022,rofb82,staff2,510,None
26/11/2022,xmdf21,staff2,2980,wzfl77
26/11/2022,ijfu90,staff1,550,None
26/11/2022,bjyo51,staff1,1450,None
26/11/2022,hsyd53,staff1,390,None
26/11/2022,gtbn39,staff1,1960,None
26/11/2022,pedi80,staff1,1170,None
27/11/2022,xmdf21,staff2,270,None
27/11/2022,mpbs19,staff1,1700,None
27/11/2022,strx47,staff1,2820,lumu70
27/11/2022,lumu70,supervisor,5750,uiqh99
27/11/2022,pedi80,staff1,2890,mpsc55
27/11/2022,qhti95,staff1,520,None
27/11/2022,strx47,staff1,950,None
27/11/2022,gtbn39,staff1,2510,gdgx75
27/11/2022,qtez25,staff2,1720,None
27/11/2022,wslg61,staff1,2600,lumu70
27/11/2022,wslg61,staff1,1330,None
27/11/2022,czmw12,staff2,770,None
27/11/2022,gtbn39,staff1,3600,mpsc55
27/11/2022,gxej23,staff2,3090,wzfl77
27/11/2022,bjyo51,staff1,2910,dkhi21
27/11/2022,mpsc55,supervisor,4120,gzfk26
27/11/2022,gtbn39,staff1,1480,None
27/11/2022,gxej23,staff2,590,None
27/11/2022,qtez25,staff2,2830,dkhi21
27/11/2022,qtez25,staff2,3400,lumu70
27/11/2022,lumu70,supervisor,4610,gzfk26
27/11/2022,jref66,staff1,20,None
27/11/2022,uxmh41,staff2,1120,None
27/11/2022,strx47,staff1,1920,None
27/11/2022,zwtr33,staff1,1800,None
27/11/2022,qtez25,staff2,550,None
27/11/2022,ijfu90,staff1,1340,None
27/11/2022,gxej23,staff2,1840,None
27/11/2022,wslg61,staff1,620,None
27/11/2022,wslg61,staff1,2230,zfvu73
27/11/2022,mpbs19,staff1,3400,lumu70
27/11/2022,xmdf21,staff2,1980,None
27/11/2022,uxmh41,staff2,940,None
27/11/2022,gtbn39,staff1,770,None
27/11/2022,wslg61,staff1,870,None
27/11/2022,pedi80,staff1,3860,mpsc55
27/11/2022,mxxg13,staff2,2700,wzfl77
27/11/2022,czmw12,staff2,1700,None
27/11/2022,mpbs19,staff1,820,None
27/11/2022,cpzx65,staff2,1120,None
27/11/2022,gxej23,staff2,1320,None
27/11/2022,gxej23,staff2,160,None
27/11/2022,pedi80,staff1,2610,wzfl77
27/11/2022,xmdf21,staff2,2410,dkhi21
27/11/2022,jref66,staff1,1900,None
27/11/2022,zfvu73,supervisor,4060,hxmk48
27/11/2022,rofb82,staff2,620,None
27/11/2022,wzfl77,supervisor,4000,cicu11
27/11/2022,gxej23,staff2,1490,None
27/11/2022,qhti95,staff1,20,None
27/11/2022,okbq74,staff2,1330,None
27/11/2022,strx47,staff1,1240,None
27/11/2022,mxxg13,staff2,1320,None
27/11/2022,strx47,staff1,1870,None
27/11/2022,cpzx65,staff2,1110,None
27/11/2022,vfsx38,staff1,780,None
27/11/2022,zfvu73,supervisor,4580,gzfk26
27/11/2022,pedi80,staff1,3300,dkhi21
27/11/2022,qtez25,staff2,1150,None
28/11/2022,mxxg13,staff2,1470,None
28/11/2022,vfsx38,staff1,1670,None
28/11/2022,rofb82,staff2,990,None
28/11/2022,gtbn39,staff1,3110,dkhi21
28/11/2022,mpsc55,supervisor,4570,cicu11
28/11/2022,bnhh94,staff1,1410,None
28/11/2022,xmdf21,staff2,470,None
28/11/2022,okbq74,staff2,1780,None
28/11/2022,wslg61,staff1,30,None
28/11/2022,uxmh41,staff2,680,None
28/11/2022,zwtr33,staff1,3290,wzfl77
28/11/2022,cpzx65,staff2,1060,None
28/11/2022,gtbn39,staff1,100,None
28/11/2022,strx47,staff1,830,None
28/11/2022,qtez25,staff2,560,None
28/11/2022,cpzx65,staff2,1260,None
28/11/2022,xqmh50,staff2,1760,None
28/11/2022,zwtr33,staff1,1640,None
28/11/2022,cpzx65,staff2,1370,None
28/11/2022,gtbn39,staff1,2550,zfvu73
28/11/2022,bnhh94,staff1,3050,zfvu73
28/11/2022,czmw12,staff2,3420,dkhi21
28/11/2022,gxej23,staff2,1280,None
28/11/2022,rofb82,staff2,1700,None
28/11/2022,rofb82,staff2,190,None
28/11/2022,efqu33,staff2,3420,zfvu73
28/11/2022,jref66,staff1,160,None
28/11/2022,strx47,staff1,580,None
28/11/2022,czmw12,staff2,3970,lumu70
28/11/2022,okbq74,staff2,3510,lumu70
28/11/2022,pedi80,staff1,450,None
28/11/2022,mpsc55,supervisor,5160,uiqh99
28/11/2022,bjyo51,staff1,2290,lumu70
28/11/2022,dkhi21,supervisor,5870,rixd63
28/11/2022,qhti95,staff1,110,None
28/11/2022,wslg61,staff1,3140,dkhi21
28/11/2022,efqu33,staff2,580,None
28/11/2022,mxxg13,staff2,2440,zfvu73
28/11/2022,jref66,staff1,30,None
28/11/2022,rofb82,staff2,1000,None
28/11/2022,mpsc55,supervisor,4960,hxmk48
28/11/2022,mpbs19,staff1,3230,mpsc55
28/11/2022,lumu70,supervisor,5920,yvyl18
28/11/2022,qhti95,staff1,280,None
28/11/2022,cpzx65,staff2,3040,mpsc55
28/11/2022,vfsx38,staff1,2990,mpsc55
28/11/2022,xqmh50,staff2,590,None
28/11/2022,hsyd53,staff1,810,None
28/11/2022,xmdf21,staff2,1450,None
28/11/2022,mpbs19,staff1,2650,wzfl77
28/11/2022,rofb82,staff2,1980,None
28/11/2022,qxdm42,staff2,1610,None
28/11/2022,hsyd53,staff1,1980,None
28/11/2022,zwtr33,staff1,120,None
28/11/2022,mpbs19,staff1,190,None
28/11/2022,okbq74,staff2,2310,dkhi21
28/11/2022,uxmh41,staff2,1160,None
28/11/2022,dkhi21,supervisor,5570,hxmk48
28/11/2022,efqu33,staff2,1290,None
28/11/2022,gdgx75,supervisor,5110,uiqh99
28/11/2022,efqu33,staff2,220,None
01/12/2022,efqu33,staff2,400,None
01/12/2022,zwtr33,staff1,3050,lumu70
01/12/2022,uxmh41,staff2,2310,gdgx75
01/12/2022,qtez25,staff2,1030,None
01/12/2022,ijfu90,staff1,1090,None
01/12/2022,gdgx75,supervisor,5910,cicu11
01/12/2022,dkhi21,supervisor,5300,yvyl18
01/12/2022,wslg61,staff1,1960,None
01/12/2022,pedi80,staff1,1830,None
01/12/2022,qtez25,staff2,3840,mpsc55
01/12/2022,qhti95,staff1,1260,None
01/12/2022,mxxg13,staff2,2160,dkhi21
01/12/2022,okbq74,staff2,1210,None
01/12/2022,hsyd53,staff1,390,None
01/12/2022,jref66,staff1,1600,None
01/12/2022,zfvu73,supervisor,4950,sezj17
01/12/2022,gxej23,staff2,750,None
01/12/2022,pedi80,staff1,1280,None
01/12/2022,qhti95,staff1,530,None
01/12/2022,qxdm42,staff2,2740,lumu70
01/12/2022,czmw12,staff2,1090,None
01/12/2022,pedi80,staff1,1270,None
01/12/2022,mpbs19,staff1,140,None
01/12/2022,qxdm42,staff2,140,None
01/12/2022,efqu33,staff2,1250,None
01/12/2022,vfsx38,staff1,1430,None
01/12/2022,hsyd53,staff1,720,None
01/12/2022,xqmh50,staff2,2350,mpsc55
01/12/2022,dkhi21,supervisor,4960,hxmk48
01/12/2022,wslg61,staff1,1140,None
01/12/2022,zwtr33,staff1,2220,wzfl77
01/12/2022,okbq74,staff2,1460,None
01/12/2022,qxdm42,staff2,1840,None
01/12/2022,okbq74,staff2,1800,None
01/12/2022,pedi80,staff1,120,None
01/12/2022,wslg61,staff1,780,None
01/12/2022,gxej23,staff2,2370,gdgx75
01/12/2022,lumu70,supervisor,5760,dvgc74
01/12/2022,uxmh41,staff2,260,None
01/12/2022,ijfu90,staff1,50,None
01/12/2022,xmdf21,staff2,1270,None
01/12/2022,qtez25,staff2,600,None
01/12/2022,hnjt34,staff1,125,None
01/12/2022,okbq74,staff2,810,None
01/12/2022,gxej23,staff2,470,None
01/12/2022,cpzx65,staff2,2200,gdgx75
01/12/2022,cpzx65,staff2,580,None
02/12/2022,gdgx75,supervisor,5990,dvgc74
02/12/2022,wzfl77,supervisor,5240,cicu11
02/12/2022,rofb82,staff2,640,None
02/12/2022,strx47,staff1,1210,None
02/12/2022,jref66,staff1,3480,lumu70
02/12/2022,gdgx75,supervisor,4980,hxmk48
02/12/2022,ijfu90,staff1,1020,None
02/12/2022,qtez25,staff2,590,None
02/12/2022,vfsx38,staff1,900,None
02/12/2022,zfvu73,supervisor,4410,uiqh99
02/12/2022,hsyd53,staff1,310,None
02/12/2022,pedi80,staff1,1270,None
02/12/2022,mpbs19,staff1,3320,dkhi21
02/12/2022,vfsx38,staff1,1290,None
02/12/2022,hsyd53,staff1,3310,gdgx75
02/12/2022,lumu70,supervisor,5260,dvgc74
02/12/2022,czmw12,staff2,3190,mpsc55
02/12/2022,dkhi21,supervisor,5230,cicu11
02/12/2022,gtbn39,staff1,1340,None
02/12/2022,xqmh50,staff2,2390,wzfl77
02/12/2022,gdgx75,supervisor,5210,uiqh99
02/12/2022,strx47,staff1,1520,None
02/12/2022,wslg61,staff1,420,None
02/12/2022,jref66,staff1,830,None
02/12/2022,okbq74,staff2,380,None
02/12/2022,wslg61,staff1,2840,lumu70
02/12/2022,hsyd53,staff1,3020,gdgx75
02/12/2022,hsyd53,staff1,1080,None
02/12/2022,mpbs19,staff1,1390,None
02/12/2022,jref66,staff1,620,None
02/12/2022,xmdf21,staff2,1950,None
02/12/2022,mxxg13,staff2,1820,None
02/12/2022,pedi80,staff1,180,None
02/12/2022,strx47,staff1,2060,lumu70
02/12/2022,okbq74,staff2,1640,None
02/12/2022,ijfu90,staff1,2130,wzfl77
02/12/2022,bnhh94,staff1,1660,None
02/12/2022,dkhi21,supervisor,5050,sezj17
02/12/2022,ijfu90,staff1,730,None
02/12/2022,mpsc55,supervisor,5850,rixd63
02/12/2022,uxmh41,staff2,390,None
02/12/2022,pedi80,staff1,340,None
02/12/2022,bjyo51,staff1,2160,gdgx75
02/12/2022,zwtr33,staff1,1440,None
02/12/2022,bnhh94,staff1,1830,None
02/12/2022,czmw12,staff2,2890,gdgx75
02/12/2022,ijfu90,staff1,750,None
02/12/2022,qtez25,staff2,1810,None
02/12/2022,qxdm42,staff2,1480,None
02/12/2022,xqmh50,staff2,3000,lumu70
02/12/2022,gtbn39,staff1,2810,mpsc55
02/12/2022,vfsx38,staff1,1840,None
02/12/2022,bjyo51,staff1,2640,zfvu73
02/12/2022,pedi80,staff1,1020,None
03/12/2022,uxmh41,staff2,400,None
03/12/2022,mxxg13,staff2,1050,None
03/12/2022,qhti95,staff1,640,None
03/12/2022,vfsx38,staff1,1970,None
03/12/2022,strx47,staff1,3760,mpsc55
03/12/2022,ijfu90,staff1,3030,mpsc55
03/12/2022,efqu33,staff2,2090,wzfl77
03/12/2022,mxxg13,staff2,610,None
03/12/2022,hsyd53,staff1,1400,None
03/12/2022,lumu70,supervisor,4650,yvyl18
03/12/2022,okbq74,staff2,670,None
03/12/2022,mpsc55,supervisor,5700,hxmk48
03/12/2022,vfsx38,staff1,3070,wzfl77
03/12/2022,xqmh50,staff2,1300,None
03/12/2022,uxmh41,staff2,910,None
03/12/2022,wslg61,staff1,2110,zfvu73
03/12/2022,gxej23,staff2,1410,None
03/12/2022,zfvu73,supervisor,5270,rixd63
03/12/2022,dkhi21,supervisor,5680,yvyl18
03/12/2022,xqmh50,staff2,1220,None
03/12/2022,dkhi21,supervisor,4150,yvyl18
03/12/2022,strx47,staff1,1060,None
03/12/2022,rofb82,staff2,120,None
03/12/2022,cpzx65,staff2,2320,lumu70
03/12/2022,hsyd53,staff1,1400,None
03/12/2022,hsyd53,staff1,1920,None
03/12/2022,mxxg13,staff2,990,None
03/12/2022,wslg61,staff1,1660,None
03/12/2022,bnhh94,staff1,2420,gdgx75
03/12/2022,gtbn39,staff1,2930,lumu70
03/12/2022,vfsx38,staff1,1680,None
03/12/2022,dkhi21,supervisor,5260,rixd63
03/12/2022,okbq74,staff2,2610,mpsc55
03/12/2022,mxxg13,staff2,1490,None
03/12/2022,bjyo51,staff1,500,None
03/12/2022,ijfu90,staff1,800,None
03/12/2022,qtez25,staff2,1090,None
03/12/2022,czmw12,staff2,680,None
03/12/2022,gtbn39,staff1,2100,zfvu73
03/12/2022,ijfu90,staff1,280,None
03/12/2022,xqmh50,staff2,1180,None
03/12/2022,qtez25,staff2,3130,gdgx75
03/12/2022,zfvu73,supervisor,5690,hxmk48
03/12/2022,pedi80,staff1,2270,wzfl77
03/12/2022,qxdm42,staff2,1310,None
03/12/2022,hsyd53,staff1,750,None
03/12/2022,dkhi21,supervisor,5710,yvyl18
03/12/2022,mpsc55,supervisor,4640,gzfk26
03/12/2022,bjyo51,staff1,2010,wzfl77
03/12/2022,hsyd53,staff1,1650,None
03/12/2022,mpbs19,staff1,1850,None
03/12/2022,cpzx65,staff2,2120,wzfl77
03/12/2022,uxmh41,staff2,1340,None
03/12/2022,lumu70,supervisor,5430,uiqh99
03/12/2022,ijfu90,staff1,750,None
03/12/2022,czmw12,staff2,2980,gdgx75
04/12/2022,wslg61,staff1,1290,None
04/12/2022,lumu70,supervisor,4300,yvyl18
04/12/2022,wzfl77,supervisor,4770,hxmk48
04/12/2022,hsyd53,staff1,1690,None
04/12/2022,gxej23,staff2,30,None
04/12/2022,mpbs19,staff1,1750,None
04/12/2022,zfvu73,supervisor,4340,gzfk26
04/12/2022,efqu33,staff2,550,None
04/12/2022,qtez25,staff2,3060,dkhi21
04/12/2022,rofb82,staff2,810,None
04/12/2022,okbq74,staff2,3620,zfvu73
04/12/2022,zwtr33,staff1,440,None
04/12/2022,qtez25,staff2,2450,mpsc55
04/12/2022,gxej23,staff2,2490,wzfl77
